ID	ENV	REP	TKW
G149	2024PY	1	53.348
G150	2024PY	1	49.5444
G151	2024PY	1	44.0761
G152	2024PY	1	52.9824
G153	2024PY	1	53.0887
G154	2024PY	1	52.1415
G155	2024PY	1	50.0191
G156	2024PY	1	51.0631
G157	2024PY	1	52.5993
G158	2024PY	1	50.8255
G159	2024PY	1	53.4
G160	2024PY	1	49.7889
G161	2024PY	1	46.1225
G162	2024PY	1	48.7846
G163	2024PY	1	51.1602
G164	2024PY	1	54.8241
G165	2024PY	1	53.3656
G166	2024PY	1	52.3354
G167	2024PY	1	52.3995
G168	2024PY	1	50.831
G169	2024PY	1	51.5062
G170	2024PY	1	50.0224
G171	2024PY	1	38.086
G172	2024PY	1	40.8756
G173	2024PY	1	50.5472
G174	2024PY	1	53.3579
G175	2024PY	1	48.3604
G176	2024PY	1	52.1433
G177	2024PY	1	49.3214
G178	2024PY	1	49.2343
G179	2024PY	1	51.6886
G180	2024PY	1	49.9457
G181	2024PY	1	50.8652
G182	2024PY	1	51.4834
G183	2024PY	1	53.1964
G184	2024PY	1	51.685
G185	2024PY	1	46.3266
G186	2024PY	1	39.0535
G187	2024PY	1	45.7881
G188	2024PY	1	39.8155
G189	2024PY	1	46.0549
G190	2024PY	1	45.2337
G191	2024PY	1	41.2943
G192	2024PY	1	36.8205
G193	2024PY	1	36.25
G194	2024PY	1	47.8338
G195	2024PY	1	54.6911
G196	2024PY	1	53.295
G197	2024PY	1	47.5231
G198	2024PY	1	57.5477
G199	2024PY	1	50.4826
G200	2024PY	1	53.6496
G201	2024PY	1	56.7967
G202	2024PY	1	44.9075
G203	2024PY	1	55.9814
G204	2024PY	1	54.994
G205	2024PY	1	58.6415
G206	2024PY	1	53.9231
G207	2024PY	1	49.0033
G208	2024PY	1	48.5833
G209	2024PY	1	47.0854
G210	2024PY	1	43.2393
G211	2024PY	1	48.7978
G212	2024PY	1	43.7378
G213	2024PY	1	49.7866
G214	2024PY	1	49.2021
G215	2024PY	1	47.6904
G216	2024PY	1	45.4033
G217	2024PY	1	52.8486
G218	2024PY	1	51.5479
G219	2024PY	1	51.7644
G220	2024PY	1	54.2717
G221	2024PY	1	47.3185
G222	2024PY	1	53.7438
G223	2024PY	1	54.5635
G224	2024PY	1	55.4752
G225	2024PY	1	48.4493
G226	2024PY	1	46.665
G227	2024PY	1	52.685
G228	2024PY	1	54.5845
G229	2024PY	1	55.9137
G230	2024PY	1	49.2607
G231	2024PY	1	52.8068
G232	2024PY	1	49.3948
G233	2024PY	1	54.6649
G234	2024PY	1	56.7397
G235	2024PY	1	47.6085
G236	2024PY	1	57.1774
G237	2024PY	1	45.7694
G238	2024PY	1	56.3
G239	2024PY	1	46.9623
G240	2024PY	1	57.2818
G241	2024PY	1	51.1331
G242	2024PY	1	56.5018
G243	2024PY	1	55.8378
G244	2024PY	1	49.36
G245	2024PY	1	58.0457
G246	2024PY	1	54.0124
G247	2024PY	1	51.4988
G248	2024PY	1	51.291
G249	2024PY	1	51.2567
G250	2024PY	1	52.4238
G251	2024PY	1	50.6541
G252	2024PY	1	43.3976
G253	2024PY	1	50.424
G254	2024PY	1	51.9551
G255	2024PY	1	48.4167
G256	2024PY	1	57.634
G257	2024PY	1	57.0054
G258	2024PY	1	50.314
G259	2024PY		49.1153
G260	2024PY	1	53.0956
G261	2024PY	1	62.0532
G262	2024PY	1	56.7968
G263	2024PY	1	50.1832
G264	2024PY	1	55.9139
G265	2024PY	1	54.0057
G266	2024PY	1	56.3404
G267	2024PY	1	52.5076
G268	2024PY	1	52.6297
G269	2024PY	1	49.5739
G270	2024PY	1	45.0113
G271	2024PY	1	41.8152
G272	2024PY	1	49.6035
G273	2024PY	1	51.4859
G274	2024PY	1	48.2093
G275	2024PY	1	50.9756
G276	2024PY	1	52.6923
G277	2024PY	1	57.5563
G278	2024PY	1	54.0467
G279	2024PY	1	40.9121
G280	2024PY	1	45.1752
G281	2024PY	1	54.6611
G282	2024PY	1	44.5285
G283	2024PY	1	52.8555
G284	2024PY	1	53.0452
G285	2024PY	1	48.7433
G286	2024PY	1	52.8072
G287	2024PY	1	47.7794
G288	2024PY	1	51.6495
G289	2024PY	1	51.0535
G290	2024PY	1	47.4041
G291	2024PY	1	51.5519
G292	2024PY	1	50.8778
G293	2024PY	1	54.4784
G294	2024PY	1	55.3512
G295	2024PY	1	45.2078
G296	2024PY	1	47.631
G297	2024PY	1	53.2366
G298	2024PY	1	50.4615
G299	2024PY	1	54.733
G300	2024PY	1	54.5602
G301	2024PY	1	46.5389
G302	2024PY	1	47.6906
G303	2024PY	1	53.0974
G304	2024PY	1	45.9142
G305	2024PY	1	51.7247
G306	2024PY	1	50.7611
G307	2024PY	1	49.4243
G308	2024PY	1	50.6635
G309	2024PY	1	53.1162
G310	2024PY	1	54.1585
G311	2024PY	1	51.2934
G312	2024PY	1	46.0608
G313	2024PY	1	57.6084
G314	2024PY	1	52.113
G315	2024PY	1	53.6845
G316	2024PY	1	46.0323
G317	2024PY	1	55.0732
G318	2024PY	1	49.293
G319	2024PY	1	53.1784
G320	2024PY	1	37.874
G321	2024PY	1	51.5642
G322	2024PY	1	52.7057
G323	2024PY	1	54.5893
G324	2024PY	1	49.8272
G325	2024PY	1	59.8736
G326	2024PY	1	50.9961
G327	2024PY	1	47.8449
G328	2024PY	1	59.5382
G329	2024PY	1	49.5237
G330	2024PY	1	48.0867
G331	2024PY	1	34.8971
G332	2024PY	1	40.7702
G333	2024PY	1	42.2465
G334	2024PY	1	54.6267
G335	2024PY	1	36.0388
G336	2024PY	1	45.5898
G337	2024PY	1	37.4556
G338	2024PY	1	49.379
G339	2024PY	1	49.1065
